,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
0,1.0,0.6513654139800165,0.6786367519036011,0.7955073333333333,0.9247317059085275,0.8066528333333334,0.9664759930160892,0.6631268258705648,0.6565873998537046,0.6519609824493693,0.816698475,0.6933412449266476,0.7826898,0.8497843629742526,0.7017785000000001,0.951702511460764,0.9588888301765799,0.8128008333333334,0.9475472510226043,0.0,0.7983944166666667,0.638649705899455,0.6673241517145009,0.6631394898124684,0.6313223575997774,0.9314663608000736,0.7882027500000001,0.7841725833333334,0.685029375,0.804395375,0.9624556795524558,0.6568140118502924,0.9448435916038613,0.6563554298755435,0.6629927874480722,0.6745649606946704,0.6882194270177062,0.8104780833333334,0.9690214212373215,0.9270609653109496,0.6579080833333333,0.9311421145040487,0.8200040000000001,0.6488936361476354,0.9522461599137441,0.9490928309858986,0.9577838594627229,0.6559649429166273,0.6783244149094974,0.0,0.67873000169427,0.0,0.8034505329288297,0.6847502763889223,0.596760345036516,0.9693228200312876,0.7989558333333334,0.7937313583333333,0.933761545342946,0.6687852688943616,0.6606327180940026,0.7559411666666667,0.9675214105052382,0.5502567144915737,0.6556315329156308,0.6790677265388918,0.9518912542917723,0.6593409698298777,0.6861824688011373,0.6760191916666667,0.6766144417801867,0.6851346047392136,0.9196512017372936,0.6415702499687935,0.8233018333333334,0.6799669591374303,0.6617892316917638,0.7527586666666667,0.8139009166666666,0.6609197682405334,0.8035901166666667,0.9325459322477286,0.8088592166666667,0.9646933232724131,0.6395440269294101,0.675909034109696,0.9499336240691652,0.6198926475216027,0.8198101333333334,0.810222725,0.0,0.6639272921531519,0.8227698,0.0,0.47753083333333335,0.7998038333333334,0.9722592839814413,0.6767730951881076,0.9676332075121715,0.9641277971701148,0.6565517564108929,0.7978052916666667,0.9382128774109926,0.77813825,0.8252253666666667,0.806933,0.9182044338664157,0.8151458666666667,0.8170163666666668,0.8170105500000001,0.6417400745521533,0.8191512,0.8201080833333334,0.5903458583333333,0.9491215245145631,0.6495117812794694,0.9483400277038714,0.7525058333333333,0.967313312448349,0.5286103797711774,0.9594898855615233,0.9534446807197602,0.9461039269462967,0.620197977015485,0.6631810655211855,0.7634432083333333
1,0.6513654139800165,1.0,0.951314259310837,0.6347713908294467,0.643225074222645,0.7842885833333334,0.6536096190609564,0.8065700833333334,0.925014336745149,0.8044048333333333,0.7986952833333334,0.6553666335259655,0.9179006214374963,0.6069406756437704,0.7116137916666667,0.67054243903446,0.8069023333333334,0.9242557106065713,0.6708648354209013,0.0,0.9431491399720062,0.6453350462238315,0.7851085583333334,0.7963057833333334,0.6485641864035301,0.7885813333333334,0.7671159500000001,0.7646851250000001,0.5468663903012312,0.7999503333333334,0.7965528333333334,0.9145796098011582,0.6587929275660444,0.6720193900412895,0.7985799166666667,0.9260370306317939,0.6619535831693721,0.8055383333333334,0.6680085068548812,0.9197232928885637,0.5312658898535848,0.9156161964637229,0.9572603648749816,0.6539278438491735,0.6445644098360088,0.791535375,0.9437724925820157,0.8067813333333334,0.9082293051215751,0.0,0.672436829674635,0.0,0.6881797500000001,0.6529348207931283,0.7361985,0.9645995483843584,0.7912441666666667,0.7813109416666667,0.9547302992907513,0.7990961666666667,0.9131218121128171,0.9048479646043438,0.6696492980234506,0.5843594702964943,0.645715006632031,0.7949963333333334,0.9420456066992972,0.766622475,0.6560425298330549,0.67602625,0.6533824786908233,0.9261707696852508,0.6507059956220425,0.778261475,0.8036719166666667,0.7897766916666666,0.6468693753315741,0.7495396666666667,0.6707890811077651,0.7698678333333334,0.7865303333333333,0.9285739570075889,0.9221718373774045,0.6638826554652704,0.6222748989668642,0.8056443333333334,0.9170865085623311,0.74495225,0.9504136512029576,0.63184505405795,0.0,0.8092718333333334,0.9290229840280366,0.0,0.45885475000000003,0.7886912500000001,0.8004851666666667,0.9233489692414861,0.802282,0.6704270992592879,0.6602971017224876,0.7636163666666667,0.7912633833333333,0.9214491706704202,0.6810197915441581,0.7961326333333334,0.7842124166666667,0.7960214166666667,0.6370382568483972,0.6510994705331875,0.6318990144045907,0.8011654500000001,0.9595184789582869,0.5002341488048266,0.6699343895846576,0.9309402362887308,0.9236090415967184,0.8593757908413756,0.660397141840287,0.4880463692684013,0.9377864589825595,0.6491379342821579,0.7961915,0.7478945833333334,0.9468204600370214,0.6331374915264407
2,0.6786367519036011,0.951314259310837,1.0,0.6406751001095095,0.8159425833333334,0.9482093739665519,0.6507588271767971,0.9487283461717454,0.6850703882150276,0.8220723333333334,0.6512156326621574,0.6479358560877678,0.9332220975080939,0.7430095000000001,0.5845153514006202,0.80744475,0.6961735456095623,0.7945710833333334,0.8081092916666667,0.0,0.8153505,0.6489060922596251,0.6485147396340922,0.6539694381966671,0.6190281022449894,0.7964084583333334,0.6633764199815934,0.8987755914113342,0.7025543333333333,0.8121140833333333,0.80213025,0.6854370191866294,0.9770797160501085,0.8188417083333334,0.8183348333333333,0.9486522227399793,0.8191396333333333,0.8206674416666667,0.9596870170585424,0.9721963845786055,0.7752885823445165,0.6278593614267785,0.6587235201056273,0.6542360023869663,0.6490474041217974,0.9477139638064325,0.9232967956959487,0.9601415033448268,0.9691089880733863,0.0,0.9425241917857062,0.0,0.8151520394504882,0.9517939533212981,0.872851746929866,0.8129805333333333,0.8062056666666667,0.7766721166666667,0.8134704166666666,0.8215892833333334,0.6551501732390658,0.7478559166666667,0.8143620833333334,0.5860890814378141,0.9623620644505387,0.8051481333333333,0.9508085514400361,0.7747643666666667,0.680754497339768,0.5409646077368196,0.9514869531861616,0.6678575682848011,0.6498364264511366,0.9425734343658295,0.694510767929072,0.8106638333333334,0.8120327500000001,0.7518037166666667,0.8079556166666667,0.937043584201567,0.7843916083333334,0.6747020466712254,0.6490699493040601,0.9376397764312391,0.6571108585676818,0.9639439563167057,0.7931137083333333,0.8591395141364622,0.6894297984617885,0.9173654312164011,0.0,0.6824438593566508,0.8091849583333334,0.0,0.3847363808602909,0.812717525,0.6512669162196266,0.6816485168823999,0.6766049757561742,0.9452935068181555,0.6834842826649522,0.6593061531336123,0.6490283214873813,0.639643806662037,0.8170885833333335,0.8138214583333334,0.653016975799188,0.9700466707817929,0.8052901666666666,0.6499683218147224,0.9662591853508109,0.6647335534352826,0.6614678582089741,0.519838476514545,0.8133448333333334,0.9610770109424775,0.6813361891454593,0.7426910833333333,0.9344377915940559,0.7483227189976099,0.9531979717797466,0.6500497805540449,0.6702716016788263,0.8752953927659052,0.8167271666666667,0.6333584923547473
3,0.7955073333333333,0.6347713908294467,0.6406751001095095,1.0,0.602493134044081,0.7968572500000001,0.9622820561733927,0.6412463393842172,0.7986740250000001,0.6532375822877825,0.9445802131099098,0.9450415893244165,0.8494883267728328,0.5760675707212385,0.772117517246355,0.7967846666666667,0.8922061369464176,0.8076255,0.7814133333333333,0.0,0.6110844393997708,0.8853262306057835,0.6477184783997628,0.6575742463825576,0.7276521166666666,0.7370402916666667,0.859243819682508,0.7326754166666667,0.7849652235658403,0.7726483333333333,0.797869,0.8039188333333334,0.6533312037070269,0.9048256452894969,0.8764967370056772,0.6190432164927453,0.6519119974031496,0.9006423555190443,0.6732931012105544,0.7555253833333334,0.7324271593899844,0.8871061342685925,0.783733775,0.6113962902233708,0.9574751276335197,0.8147855,0.7607255833333334,0.6407303317949518,0.9285397887563406,0.0,0.665705334130536,0.0,0.6605723000000001,0.796118,0.8539998019949937,0.6594264630769926,0.7659951666666667,0.9140664302282666,0.9009001241395214,0.6351883647562856,0.8130628333333333,0.5945536159345943,0.9285309092248095,0.6528619166666667,0.6323623131857006,0.7928690333333334,0.7956012083333334,0.7581509166666667,0.6584448521328432,0.7827663851781947,0.80418805,0.6193600040741142,0.9061943243095113,0.76562825,0.9533517387659937,0.6492371389603704,0.9374509277929377,0.7101926666666667,0.7991576666666667,0.6085536938030627,0.7911469166666667,0.7506057083333333,0.650272784214621,0.6679014852559575,0.6024463687131892,0.7711582916666667,0.6109343106071593,0.72290425,0.9289387764320483,0.6574079125121772,0.0,0.6553180444796043,0.9437198083933956,0.0,0.5169572906044225,0.6241579300853518,0.929692784703302,0.7510873666666666,0.6578173950345918,0.6152268291981305,0.6715336141797628,0.646267155532178,0.7802838333333333,0.7436811666666667,0.7908525833333334,0.6088696476998571,0.6163824433587113,0.772034875,0.7890252750000001,0.6542722533081448,0.7495035833333334,0.9541395413085946,0.6645806352917392,0.6502422416501021,0.8899829758024005,0.8835298307007771,0.6176632523966098,0.719863725,0.6326685329963571,0.5848280833333334,0.6463600510753458,0.7955549166666667,0.78964805,0.5680078992577398,0.6437422869002496,0.7216896083333334
4,0.9247317059085275,0.643225074222645,0.8159425833333334,0.602493134044081,1.0,0.9242977228255225,0.7831803333333334,0.7944545833333333,0.9152195715250511,0.6619196804222549,0.7892314166666667,0.9336162948108722,0.6769207378379241,0.8498809835388346,0.8407817790600207,0.9208694269814071,0.820827,0.6297180455833096,0.9464864291858807,0.0,0.6804799199297837,0.9383153039628741,0.6389294673785069,0.7877018333333334,0.6151307628857124,0.6722431194618972,0.77603975,0.9166424100947678,0.5504369232870138,0.9246721449403354,0.9287023534980203,0.9487615514223543,0.8130244166666667,0.9471791142118715,0.9690285798396561,0.8146274583333334,0.6703063921056008,0.6841481162879325,0.7868754166666667,0.8015606666666667,0.552905470948689,0.636508130930493,0.8065770583333334,0.6693315354538941,0.9183656060668415,0.6324720680968162,0.9243981583273866,0.9633340384414384,0.6423693947427724,0.0,0.6402080934991832,0.0,0.5606635468992012,0.933001259198013,0.6271394640376792,0.9224120944881614,0.7958976666666666,0.6331584745716116,0.8040219166666667,0.9552795115344548,0.9080491516646033,0.8595550155715972,0.6644829497754391,0.8100568213308673,0.9587643140783542,0.9216223244744289,0.6816497644159587,0.7529871666666667,0.8102621666666667,0.6411789166666667,0.9493032891057498,0.9510885152837462,0.6197224854372825,0.9227104438344164,0.8055515000000001,0.7982040416666667,0.798986,0.7387605333333334,0.6444223637560739,0.9019843785263115,0.9007642923708536,0.9327609879600356,0.9228847986593477,0.6524880332161369,0.9175710859894036,0.80491725,0.6362845604667733,0.5786294615065278,0.9459225859323461,0.7702373333333333,0.0,0.642505860719854,0.6401046073568144,0.0,0.585222704679179,0.9332892291795721,0.9452888472630335,0.9303004282088712,0.939449741136718,0.8045818333333333,0.6366950615150314,0.9014009570909726,0.6693323136339379,0.9160214400585189,0.8040429166666667,0.9518295737398471,0.9420343355827621,0.6757127853161127,0.9111588778704953,0.9225683758122194,0.8034145833333334,0.7924142500000001,0.6830907719759869,0.4927719320765773,0.8033368000000001,0.9574720662048769,0.653550972983547,0.8527742258472395,0.6471537304623501,0.6411586166666666,0.9256823173158071,0.7930588333333334,0.9220122133508576,0.6193525139327964,0.8047305833333334,0.637902087423908
5,0.8066528333333334,0.7842885833333334,0.9482093739665519,0.7968572500000001,0.9242977228255225,1.0,0.6671230210461283,0.6412540511158146,0.6730948640167488,0.6644936719136922,0.9341956294762338,0.8164539166666667,0.6439545784963163,0.8884818571759434,0.6785844166666667,0.6749570557922319,0.8012656333333333,0.9647199660217419,0.6729745332702036,0.0,0.77656375,0.6263137417992171,0.8059020333333333,0.7965836916666668,0.7554329166666667,0.7660963333333334,0.6190216647060214,0.8627792807809863,0.5573878970898422,0.9365476471218273,0.9555010443575479,0.6552516137510671,0.648444489248477,0.8141255000000001,0.9118349604084912,0.8030603333333334,0.80770925,0.9421271797321326,0.6890516452087013,0.9083519874461087,0.6643562000000001,0.9062394779912355,0.968191956680354,0.75060475,0.6616354147680052,0.81762775,0.7834497500000001,0.7990388083333333,0.81207525,0.0,0.650295755466553,0.0,0.5757027913542913,0.9856060757557116,0.8624154010946632,0.6790671784112977,0.6344425945215124,0.6774501246843677,0.93982759481635,0.9263642816349071,0.8073027916666667,0.6025548977860145,0.6801364305793134,0.7004735333333333,0.8042711666666668,0.8033210833333334,0.9467520105625667,0.9122194692207303,0.673818521912476,0.7781362567342077,0.9768203382946854,0.9455891164988383,0.7790129166666667,0.6640151596649317,0.690215168922459,0.961978764082172,0.9543042086197273,0.8666899681795193,0.6766137358949841,0.9164522454513521,0.8073099416666667,0.9012347739338918,0.6559669148319294,0.9499991172105581,0.861148708882394,0.9553283989397781,0.8876175010897912,0.852003946664124,0.6713455327743039,0.8215427916666667,0.0,0.9489115753895804,0.9613062948256783,0.0,0.532075712417075,0.7939430833333333,0.6631820199967148,0.7767072833333334,0.9632165775915449,0.7985847166666667,0.8237730833333333,0.6724212023668343,0.6781609376895258,0.7666128833333334,0.9333590210519637,0.6356893123112819,0.6438744654362507,0.6523209339561313,0.8107408333333334,0.8217476666666667,0.8951829422941806,0.6691219178834147,0.8100546666666667,0.4755950168017592,0.7839012166666667,0.9090642795817263,0.670893881898205,0.6048673042324253,0.7993148333333333,0.60923225,0.80465825,0.8073076666666666,0.9774353105726268,0.7377071666666667,0.6917524814047938,0.618751408088181
6,0.9664759930160892,0.6536096190609564,0.6507588271767971,0.9622820561733927,0.7831803333333334,0.6671230210461283,1.0,0.6762336202300414,0.6849229955628813,0.9545299526416176,0.6634233958892485,0.9608203359051863,0.9136459538482452,0.8643386388486672,0.7005054166666668,0.6893603213384519,0.809208,0.8303457000000001,0.9711310940886649,0.0,0.7866515000000001,0.6246332441224601,0.9575395020416702,0.9361230345544092,0.6392070468230072,0.7775510000000001,0.8985910696817705,0.76172825,0.8189666184138615,0.8060494166666667,0.6610396339137554,0.8251732500000001,0.8108984416666667,0.6730465571209456,0.7965694166666667,0.6691054211590085,0.8161424166666668,0.9291658009358994,0.9692271656115997,0.7948338,0.7875959776404096,0.7750966666666668,0.8210074166666668,0.7705786333333334,0.6592669774317939,0.825161,0.9522519168510695,0.8090792083333334,0.961816758061768,0.0,0.9715534591742525,0.0,0.679429225,0.9595857190383105,0.7377233333333334,0.67024630809054,0.9175787767286994,0.8122705416666667,0.6489873220512073,0.9344867163751397,0.81569905,0.7411008083333334,0.8231310583333333,0.6949299166666667,0.9406696397280042,0.9664184810349623,0.8224450833333334,0.6429350354315666,0.6681139584825269,0.6754288333333334,0.6986111194471262,0.65458330389951,0.909684859807675,0.8055052166666667,0.6706063003254845,0.9568511515423184,0.6604337981893909,0.8911538640853877,0.9616283505890527,0.9300096358438661,0.6869665777645038,0.7899595333333334,0.8063809166666668,0.9493514723142688,0.609946244025534,0.6612323321924489,0.7769034166666666,0.6313777792007598,0.6852752639366936,0.8296815583333333,0.0,0.6496622339783746,0.8261313,0.0,0.4699853083333333,0.7989340833333334,0.8194043750000001,0.6549685923936892,0.6913073480845101,0.6783217689407551,0.6935299946778631,0.6650937107180218,0.811946,0.7744383333333333,0.8188720833333334,0.6369742727084414,0.6439541960898624,0.8142096666666667,0.9751912309900379,0.9658642678773485,0.9097236712887765,0.6930459517649853,0.817741,0.4926627975839015,0.6619921493509904,0.9310056872162736,0.9487378400931248,0.5951310933200592,0.8096228333333333,0.5006087519108617,0.8056474166666667,0.6644806957735379,0.6920071988220002,0.746149225,0.66249214701783,0.887477455383001
7,0.6631268258705648,0.8065700833333334,0.9487283461717454,0.6412463393842172,0.7944545833333333,0.6412540511158146,0.6762336202300414,1.0,0.972224187771521,0.6601709747091998,0.6668522537734369,0.8042054166666667,0.910433327398868,0.7513133666666667,0.5915684764587295,0.6807741154978557,0.81724495,0.6653835410997032,0.8079023666666667,0.0,0.9164152028903522,0.7945469166666668,0.6452962852020834,0.9575840893340092,0.9110057867511927,0.6637881954243079,0.79032125,0.9085197951850429,0.6007029980047636,0.8075084166666667,0.8109323333333334,0.945442401588964,0.8142151916666667,0.816282875,0.80248225,0.6540476082498213,0.6847693076180617,0.8150435500000001,0.960711237659912,0.8050146666666668,0.7767436333504955,0.644970532574133,0.6901939488405796,0.9208787405367201,0.7946143083333334,0.9335161370402258,0.6579349613094047,0.6881932202026018,0.6571019115225268,0.0,0.6659116410102708,0.0,0.6929340833333334,0.6760009436498252,0.9009476343673012,0.8145815833333334,0.9617870642618117,0.9531198812274424,0.9516002878126856,0.8147960833333333,0.6351228840082926,0.7528482833333333,0.6679078755869424,0.6003137446143765,0.9627321244549547,0.6525165633271838,0.6937102013687941,0.9452908907321008,0.8178975,0.5508329839921604,0.930536880245874,0.6774461753218465,0.92919637429259,0.9353708152524894,0.8159615833333334,0.8036875,0.9633849355323881,0.7497688333333334,0.6663050882928949,0.9147534676445553,0.9367486198885357,0.6698993571420182,0.8105062916666667,0.8084149666666667,0.6235203724728812,0.8178710833333334,0.6570921649702408,0.7380250833333334,0.9564637982188675,0.6762142559581119,0.0,0.9564363068175913,0.6561139230909068,0.0,0.451407,0.6663038960144123,0.8093245,0.6659435811923702,0.8152237999999999,0.9597352607807208,0.9561624727605227,0.9296044551782031,0.8039696666666667,0.77545425,0.6784852692180803,0.931517232745646,0.8015631666666666,0.81150375,0.6623987525549839,0.6771673350431493,0.9285415971192184,0.8136194166666667,0.9543170577944837,0.7010852213698244,0.647961321604824,0.8018063000000001,0.8142470333333334,0.7423762500000001,0.989629974681743,0.7281530994198994,0.8024383583333333,0.8030241666666667,0.667735511189765,0.6404733665717139,0.8198198666666666,0.6523947351467495
8,0.6565873998537046,0.925014336745149,0.6850703882150276,0.7986740250000001,0.9152195715250511,0.6730948640167488,0.6849229955628813,0.972224187771521,1.0,0.9454388748243929,0.8173897833333333,0.8225348583333334,0.9041007487392183,0.8803641337994444,0.8117398974235536,0.8159609666666666,0.9628522299046083,0.6622008933558867,0.81628325,0.0,0.9316015167611921,0.9147510559686103,0.8105873333333334,0.9612157911856927,0.907831947257329,0.651827218764864,0.6576954102118603,0.6334249702883992,0.697038475,0.6829048272731387,0.9738717035400448,0.8208399166666668,0.939728284260306,0.8178918083333334,0.9543939761809699,0.81532205,0.6625730303465515,0.6888196642547325,0.9674194034278127,0.6465561456374194,0.6688685,0.6471437514142415,0.6577497371037115,0.9270322817086132,0.941027118527328,0.6614864233444935,0.7953995833333334,0.9729964902902555,0.686479546584147,0.0,0.9509319320989964,0.0,0.6984500833333334,0.9509213240782731,0.620113868567391,0.6984567082804022,0.6801858477170136,0.9645420331147253,0.9549921413914638,0.9761660754209373,0.6691029617562083,0.8578811489037016,0.6970741106871607,0.8262647007999189,0.8199423333333333,0.6604641135111274,0.82354225,0.7884705583333333,0.9659363451564257,0.5517982800450809,0.822026875,0.9359503726510343,0.7882816666666667,0.80180675,0.9686704441260441,0.676650489411519,0.8114582499999999,0.8795287457472392,0.8171493833333333,0.8986216573869715,0.9331006504582006,0.9328501291149692,0.8137302083333334,0.824253,0.6312317104538762,0.9411660904394669,0.9247244310465269,0.7449737500000001,0.821372225,0.8153121666666667,0.0,0.966043583114352,0.8243511666666667,0.0,0.4596433083333334,0.6862407440528719,0.9485885934368443,0.9481691516090726,0.6744367805587198,0.8100005833333334,0.9575864119697074,0.7944772166666667,0.652180337814674,0.625498138985864,0.9773033186880852,0.7977454166666668,0.6474193234819176,0.8156436666666667,0.9617714980291217,0.956729554473695,0.6516780377724438,0.8250903583333334,0.8198669583333333,0.46529490072287083,0.9466252656263229,0.6399504756105215,0.6791404214414257,0.601098584141215,0.8105216666666667,0.7286022882884676,0.6654639639922477,0.9750492326098852,0.821078225,0.8671840975212669,0.6750998301529798,0.887049925032387
9,0.6519609824493693,0.8044048333333333,0.8220723333333334,0.6532375822877825,0.6619196804222549,0.6644936719136922,0.9545299526416176,0.6601709747091998,0.9454388748243929,1.0,0.6799505623603587,0.80140975,0.6679064914097788,0.8895255948746769,0.726386,0.8098110833333333,0.9584254690178226,0.7990566416666667,0.8069528333333333,0.0,0.9401206387561882,0.9561980111622478,0.9453297477020893,0.6733336662896588,0.8901832241247464,0.9562783400324706,0.7922481666666668,0.9126366459314816,0.7148205000000001,0.6657939261657174,0.9470777493625406,0.9429697009302015,0.9499788608530065,0.6732369357874718,0.8203814416666667,0.8210277083333333,0.8212456083333334,0.8206847500000001,0.8058991666666667,0.82104405,0.796585193274859,0.6672803341096184,0.6667635714645114,0.9432926854987034,0.6623506170344032,0.9575497624985881,0.80496495,0.8226484583333333,0.9567428614334549,0.0,0.6776043595712394,0.0,0.8206889436555516,0.8082122083333334,0.7503275583333334,0.9420898706294583,0.670583964873306,0.9362421893757904,0.6699671200543971,0.9716447777308864,0.6691293277246723,0.8850011525590287,0.8172661666666667,0.5637156275979135,0.6577933510300953,0.8066518583333334,0.9711119921908906,0.7807824166666667,0.8240388333333334,0.8070163584914198,0.8098579166666667,0.6678020852350194,0.7967608666666667,0.9186071026304476,0.9813880004304314,0.9569029272124445,0.9393923280231714,0.8939846796766745,0.8119535416666667,0.7877161666666667,0.936191358635533,0.6681202979066685,0.81208375,0.648843920155548,0.9083671352928918,0.8182606083333334,0.9284531409404336,0.63183748659053,0.6914524458307775,0.7959130833333333,0.0,0.9483314910907908,0.8101960833333334,0.0,0.5421378386627212,0.6768667007842142,0.9379825767134344,0.6781358740981266,0.6840712246612803,0.9679673010975461,0.9666739442479707,0.7793853666666667,0.6534328005795447,0.7919938833333333,0.8174873333333333,0.6748528671004919,0.6651381633828485,0.9508311612000763,0.807547225,0.6781269834579328,0.9419792859047124,0.9514845685247377,0.9766515327253308,0.5032673972295697,0.6839952993129552,0.6819312051486452,0.8103784166666667,0.8776580360861255,0.8146823333333334,0.6356554750000001,0.9380545045030008,0.9473088246619834,0.8119407500000001,0.8850034826465583,0.9636617946106396,0.7748615833333333
